,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20
1,3117.692,1028.327,2464.663,892.154,6099.315,3376.861,1835.349,306.703,979.75,2563.48,2643.172,478.63,1667.601,3472.667,995.081,2564.766,5520.068
2,981.967,536.794,681.02,305.952,1170.66,845.633,570.548,143.19,276.314,381.272,608.351,138.092,421.838,847.141,298.91,561.11,1268.191
3,1373.615,626.756,747.002,338.39,1191.045,915.538,1136.185,238.877,408.029,400.975,703.027,161.793,554.975,1212.101,393.647,1117.885,1706.323
4,1521.511,703.915,785.625,342.55,1207.333,928.218,1259.746,239.548,457.834,399.286,767.909,176.77,585.699,1345.71,435.381,1238.411,1911.346
5,1672.289,707.851,817.69,356.459,1202.117,945.083,1240.05,260.573,470.719,401.863,842.559,196.932,648.477,1355.9,452.352,1284.727,2097.617
6,1735.334,684.628,859.66,363.172,1207.5,927.697,1280.529,267.155,503.151,400.26,869.676,196.684,673.227,1351.249,452.643,1336.65,2169.907
7,1608.897,672.383,895.917,354.037,1194.709,942.425,1383.333,217.889,462.79,395.827,970.213,192.126,712.602,1379.036,468.62,1451.314,2229.059
8,1686.018,663.454,974.963,381.291,1207.115,950.417,1376.856,219.516,543.419,390.897,1027.718,212.239,717.346,1478.493,454.332,1467.999,2461.298
9,1707.242,656.164,983.519,371.604,1236.486,957.943,1236.989,213.052,535.148,396.473,1040.075,199.565,721.773,1438.702,463.553,1366.654,2432.728
10,1708.043,679.574,968.828,376.037,1212.12,948.349,1313.489,222.695,541.016,393.213,911.738,215.387,749.188,1465.745,491.545,1288.844,2385.046
11,1650.966,667.608,991.865,361.141,1197.18,940.24,1380.34,227.303,514.353,387.854,875.922,217.821,719.699,1478.045,503.225,1307.863,2380.867
12,1533.173,689.211,1003.278,362.737,1202.793,939.37,1407.326,226.042,553.95,404.433,901.853,190.909,745.561,1476.419,498.432,1275.425,2376.198
13,1600.589,645.664,975.795,359.918,1213.623,933.471,1277.512,212.189,498.649,397.056,822.807,191.754,769.989,1620.602,492.415,1271.861,2452.89
14,1545.573,630.122,989.574,355.397,1184.227,949.901,1304.957,246.099,548.703,390.76,895.575,185.668,762.73,1512.682,468.707,1150.032,2427.016
15,1689.843,621.726,1006.401,355.627,1165.829,928.951,1387.686,224.198,521.866,393.306,890.85,193.43,707.963,1496.668,484.467,1202.309,2539.823
16,1490.117,618.125,1018.876,351.982,1163.91,914.253,1297.854,216.076,554.453,405.005,936.321,192.921,689.85,1524.175,475.643,1218.671,2424.786
17,1540.556,613.213,991.145,347.244,1186.109,922.474,1228.929,212.897,463.026,396.696,981.539,201.608,718.687,1500.964,467.614,1212.548,2311.681
18,1430.848,615.269,1007.767,356.956,1162.271,911.993,1247.65,220.938,463.032,394.684,838.964,175.882,751.659,1433.729,464.267,1238.442,2329.18
19,1470.11,616.076,1023.595,355.689,1169.97,928.243,1089.111,226.229,475.227,386.289,971.616,179.813,701.977,1418.845,434.152,1158.458,2196.633
20,1437.274,591.598,972.193,345.934,1138.389,890.192,1062.199,189.711,487.689,389.81,950.69,168.493,682.362,1320.45,436.611,1165.63,2317.115
21,1439.218,607.01,1074.165,351.516,1117.823,885.677,1075.469,195.79,505.212,388.667,872.023,184.867,676.953,1360.047,449.11,1057.045,2267.321
22,1502.039,564.444,1008.599,355.254,1106.764,873.432,1045.123,242.392,523.748,379.415,844.85,183.837,691.465,1297.475,479.636,1123.996,2285.701
23,1444.477,594.871,1045.539,348.25,1107.1,849.427,1069.837,235.04,521.531,386.215,825.874,176.205,748.169,1343.282,458.927,1112.378,2337.326
24,1416.479,569.014,1050.165,352.1,1087.111,849.805,1015.734,208.606,536.769,376.826,783.607,189.568,702.666,1370.082,419.609,1086.118,2377.048
25,1450.718,563.159,1025.346,348.641,1088.558,835.232,1020.813,203.868,495.097,375.957,801.012,178.031,641.472,1392.548,417.281,1052.891,2294.152
26,1409.114,542.239,1047.551,363.14,1087.639,850.613,1046.229,186.966,482.033,375.547,747.145,171.896,629.811,1420.503,420.485,1054.102,2296.555
27,1430.754,553.373,1041.727,364.798,1074.742,855.245,1036.045,202.962,477.916,392.083,729.92,166.854,574.044,1384.351,398.23,1002.688,2191.79
28,1309.372,580.309,1034.4,366.612,1069.222,835.139,1037.784,181.353,453.519,380.005,699.469,165.246,606.7,1352.056,411.717,933.136,2107.49
29,1248.259,560.29,1036.101,370.964,1073.041,836.977,1010.015,169.493,451.414,374.286,739.327,161.818,610.686,1371.951,454.655,998.317,2093.78
30,1328.752,566.903,1044.509,356.192,1066.732,830.674,989.816,178.801,421.435,364.606,721.133,173.541,645.937,1255.164,420.478,988.108,2048.451
31,1365.375,561.445,979.508,366.68,1033.586,828.432,969.97,181.961,448.843,367.649,732.596,174.094,577.714,1243.235,418.38,1047.626,1975.782
32,1280.262,536.645,969.176,354.429,1056.449,835.462,856.977,212.543,407.414,363.761,697.953,175.665,616.56,1230.68,434.071,923.387,2011.716
33,1305.628,568.102,1018.808,336.961,1073.649,819.522,846.427,172.386,417.175,351.988,657.474,167.028,619.181,1192.585,414.741,935.235,2020.806
34,1252.829,544.909,1019.795,346.009,1065.068,809.258,832.767,178.403,457.046,345.077,624.148,160.924,626.054,1224.526,406.625,861.256,1990.97
35,1186.723,528.436,1038.591,349.647,1040.901,822.211,836.883,179.695,417.045,331.634,635.958,153.299,676.885,1182.128,381.502,885.398,1939.394
36,1190.176,527.585,1039.584,349.113,1023.701,806.6,862.591,185.426,398.131,322.208,650.395,149.592,643.652,1233.431,376.155,851.861,1960.407
37,1215.43,523.63,981.073,358.881,1024.005,797.342,856.356,183.116,394.964,324.729,605.799,151.355,609.966,1120.773,375.33,862.752,1837.56
38,1212.325,521.239,1023.16,349.883,1030.127,792.256,791.43,169.325,369.406,309.547,572.336,149.182,605.737,1232.412,387.059,884.969,1754.875
39,1273.14,540.811,999.503,342.059,1020.919,774.888,784.159,154.485,389.947,312.62,618.019,142.457,606.439,1201.738,376.155,809.456,1748.137
40,1145.387,535.012,956.272,337.955,1013.536,780.862,755.093,148.592,376.069,316.321,597.174,150.771,579.043,1180.396,354.242,815.045,1740.636
41,1141.568,512.068,952.323,343.879,970.144,769.66,779.123,142.333,368.065,311.304,577.838,156.254,576.913,1122.394,348.995,808.978,1805.482
42,1130.981,498.27,949.057,353.69,923.704,761.7,798.534,168.208,408.569,306.957,617.752,150.678,550.107,1120.313,361.911,754.658,1774.056
43,1104.069,528.014,932.782,359.763,924.375,767.487,748.399,182.005,367.015,304.616,618.758,147.592,580.992,1129.882,348.219,739.035,1745.374
44,1100.232,501.897,914.638,373.926,903.678,775.975,720.146,168.406,387.221,304.884,677.512,148.126,555.658,1074.662,352.243,744.884,1715.004
45,1057.126,511.459,900.599,372.175,894.681,755.105,705.635,148.766,382.092,302.499,662.671,147.238,534.415,1048.129,349.324,681.343,1734.501
46,1030.096,493.148,877.611,375.404,880.356,756.918,631.016,141.538,343.953,302.928,597.777,153.423,486.019,1043.763,351.249,725.703,1709.682
47,1017.497,503.207,881.262,370.536,913.831,739.706,644.167,144.854,341.289,297.296,575.162,144.413,517.315,996.162,329.703,686.118,1676.766
48,1022.558,491.732,845.744,352.547,912.893,725.797,658.654,149.269,343.724,301.431,547.753,147.3,505.324,978.813,327.48,685.448,1711.713
49,1000.539,499.071,871.141,359.415,897.68,749.063,671.029,158.335,328.101,302.344,568.685,152.522,473.215,904.492,324.692,638.175,1663.403
50,967.716,487.969,840.417,360.266,885.857,741.718,659.635,153.336,321.531,302.027,537.992,155.224,474.32,952.478,332.565,682.753,1691.414
51,966.568,487.683,827.395,363.128,862.044,722.773,702.685,144.071,357.359,301.816,542.724,160.185,479.487,985.202,338.303,638.479,1626.966
52,918.122,482.678,823.639,369.282,852.339,712.664,632.376,126.586,323.729,291.57,548.145,161.278,452.246,973.28,336.303,626.849,1533.192
53,973.51,476.537,815.132,343.457,866.161,709.727,620.435,132.447,338.613,289.304,566.829,149.821,462.523,931.205,326.648,590.04,1540.171
54,899.518,480.828,786.388,334.987,855.773,730.323,657.778,132.267,308.485,274.184,529.485,148.84,467.453,897.159,326.579,565.227,1479.654
55,941.016,467.503,786.32,337.297,858.865,741.177,666.832,136.558,307.852,279.207,495.147,154.534,462.057,878.797,326.809,609.202,1480.61
56,916.998,449.346,713.036,336.769,829.643,730.901,588.823,138.272,311.764,276.103,519.668,147.903,456.487,860.796,334.49,577.155,1464.639
57,875.413,465.783,708.329,332.969,829.494,704.616,591.263,136.235,309.559,272.309,518.327,148.07,436.884,833.338,318.873,586.5,1463.671
58,880.66,456.81,716.104,337.284,816.423,714.514,567.077,129.697,292.427,269.943,519.109,148.586,425.086,839.914,312.521,597.081,1493.805
59,902.523,449.514,717.476,323.046,823.428,706.342,544.816,129.889,284.492,276.736,526.238,152.789,442.609,827.762,315.315,535.999,1436.61
